id,web_name,first_name,second_name,team_name,position_team,element_type,selected_by_percent,now_cost,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value_season,transfers_in,transfers_out,position,price,data_date
402,J.Murphy,Jacob,Murphy,Newcastle,3,3,15.3,52,8.0,4.9,141,1950,8,11,9,26,3,0,0,11,514,632.8,504.1,469.0,160.4,27.1,2843595,1229831,MID,5.2,2025-04-19
403,Joelinton,Joelinton Cássio,Apolinário de Lira,Newcastle,3,3,1.2,60,3.8,3.5,98,2304,4,4,10,28,9,0,0,11,365,455.8,370.7,452.0,128.1,16.3,469706,517582,MID,6.0,2025-04-19
404,Kelly,Lloyd,Kelly,Newcastle,3,2,0.1,42,0.0,1.2,12,299,0,1,0,6,2,0,0,0,40,80.6,29.0,20.0,12.6,2.9,10682,20684,DEF,4.2,2025-04-19
405,Krafth,Emil,Krafth,Newcastle,3,2,0.1,43,0.8,1.9,15,268,0,0,1,2,0,0,0,0,46,47.4,13.8,13.0,7.5,3.5,12758,20831,DEF,4.3,2025-04-19
406,Kuol,Garang,Kuol,Newcastle,3,3,0.1,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11563,11528,MID,4.4,2025-04-19
407,Lascelles,Jamaal,Lascelles,Newcastle,3,2,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1129,1103,DEF,4.5,2025-04-19
408,Lewis,Jamal,Lewis,Newcastle,3,2,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11493,42122,DEF,4.0,2025-04-19
409,Livramento,Tino,Livramento,Newcastle,3,2,8.6,46,4.2,2.8,86,2295,0,1,8,33,1,0,0,5,379,476.6,306.2,69.0,85.3,18.7,1413629,583839,DEF,4.6,2025-04-19
410,Longstaff,Sean,Longstaff,Newcastle,3,3,0.4,44,0.6,1.4,33,782,0,1,2,11,2,0,0,0,128,117.0,78.4,76.0,27.3,7.5,85654,162142,MID,4.4,2025-04-19
411,Miley,Lewis,Miley,Newcastle,3,3,0.0,50,0.6,1.6,18,219,1,0,0,4,0,0,0,1,76,77.6,22.6,43.0,14.4,3.6,2726,2411,MID,5.0,2025-04-19
412,Odysseas,Odysseas,Vlachodimos,Newcastle,3,1,0.1,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3827,11018,GKP,4.2,2025-04-19
413,Pope,Nick,Pope,Newcastle,3,1,5.3,49,4.6,3.6,79,1980,0,0,6,28,2,0,70,2,296,525.6,0.0,0.0,52.4,16.1,1024989,1216525,GKP,4.9,2025-04-19
414,Ruddy,John,Ruddy,Newcastle,3,1,0.3,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25144,29453,GKP,3.9,2025-04-19
415,Schär,Fabian,Schär,Newcastle,3,2,3.5,55,5.4,3.3,93,2412,3,1,9,35,6,1,0,3,359,609.6,95.9,224.0,92.5,16.9,670359,511942,DEF,5.5,2025-04-19
416,Targett,Matt,Targett,Newcastle,3,2,0.3,39,0.0,1.0,1,12,0,0,0,0,0,0,0,0,3,2.4,1.0,0.0,0.3,0.3,38048,59605,DEF,3.9,2025-04-19
417,Tonali,Sandro,Tonali,Newcastle,3,3,0.7,55,5.6,2.8,84,2085,3,2,9,27,5,0,0,7,404,414.0,269.3,228.0,91.2,15.3,164086,109329,MID,5.5,2025-04-19
418,Trippier,Kieran,Trippier,Newcastle,3,2,4.6,56,4.0,2.6,54,1017,0,1,5,12,1,0,0,5,220,213.8,273.3,26.0,51.5,9.6,408497,1268939,DEF,5.6,2025-04-19
419,White,Joe,White,Newcastle,3,3,0.1,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12007,43409,MID,4.5,2025-04-19
420,Willock,Joe,Willock,Newcastle,3,3,0.1,47,0.4,1.5,40,853,0,2,3,14,2,0,0,0,124,151.2,225.0,143.0,51.7,8.5,41648,48471,MID,4.7,2025-04-19
421,Wilson,Callum,Wilson,Newcastle,3,4,0.2,69,0.8,1.0,12,228,0,0,0,6,1,0,0,0,27,6.4,13.9,40.0,5.5,1.7,27713,24547,FWD,6.9,2025-04-19
574,Pivas,Miodrag,Pivaš,Newcastle,3,2,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2653,11758,DEF,4.0,2025-04-19
590,Osula,William,Osula,Newcastle,3,4,0.2,49,0.2,1.0,11,83,0,0,0,3,0,0,0,0,27,7.2,10.7,8.0,2.6,2.2,27329,32200,FWD,4.9,2025-04-19
746,Howe,Eddie,Howe,Newcastle,3,5,25.7,15,8.4,0.0,71,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47.3,50093,130400,MANAGER,1.5,2025-04-19
789,Neave,Sean,Neave,Newcastle,3,4,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1328,514,FWD,4.5,2025-04-19
26,Alex Moreno,Álex,Moreno Lopera,Nott'm Forest,4,2,0.4,42,0.8,2.3,34,952,0,1,3,16,2,0,0,1,126,200.8,134.5,29.0,36.4,8.1,102796,139440,DEF,4.2,2025-04-19
422,Aina,Ola,Aina,Nott'm Forest,4,2,13.4,52,0.2,4.1,123,2570,2,1,12,32,2,0,0,15,450,513.4,206.7,75.0,79.6,23.7,4816444,3570081,DEF,5.2,2025-04-19
423,Anderson,Elliot,Anderson,Nott'm Forest,4,3,0.3,50,1.8,2.9,90,2224,1,6,12,31,6,0,0,5,445,515.4,530.5,234.0,128.3,18.0,70984,65810,MID,5.0,2025-04-19
424,Awoniyi,Taiwo,Awoniyi,Nott'm Forest,4,4,0.3,55,0.5,1.3,29,348,1,0,1,8,0,0,0,0,81,62.8,40.8,118.0,21.5,5.3,57209,124048,FWD,5.5,2025-04-19
425,Boly,Willy,Boly,Nott'm Forest,4,2,0.1,42,0.2,1.0,6,146,0,0,0,1,1,0,0,0,26,51.0,0.4,17.0,6.8,1.4,11723,28043,DEF,4.2,2025-04-19
426,Bowler,Josh,Bowler,Nott'm Forest,4,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1220,6553,MID,4.5,2025-04-19
427,C.Miguel,Carlos Miguel,dos Santos Pereira,Nott'm Forest,4,1,0.1,41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13920,38018,GKP,4.1,2025-04-19
428,Da Silva Moreira,Eric,da Silva Moreira,Nott'm Forest,4,3,0.1,43,0.0,1.0,2,28,0,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,0.5,20876,20271,MID,4.3,2025-04-19
429,Danilo,Danilo,dos Santos de Oliveira,Nott'm Forest,4,3,0.0,47,0.2,1.5,9,207,0,0,1,3,0,0,0,0,35,17.4,4.1,0.0,2.1,1.9,3083,7002,MID,4.7,2025-04-19
430,Dennis,Emmanuel,Dennis,Nott'm Forest,4,4,0.2,49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49670,63558,FWD,4.9,2025-04-19
431,Dominguez,Nicolás,Domínguez,Nott'm Forest,4,3,0.0,48,1.5,1.5,42,1557,0,0,7,22,8,0,0,0,237,327.0,207.6,185.0,71.9,8.8,6665,7786,MID,4.8,2025-04-19
432,Elanga,Anthony,Elanga,Nott'm Forest,4,3,6.9,54,3.2,4.1,131,2001,6,8,12,28,1,0,0,13,436,522.0,594.6,436.0,155.5,24.3,1829229,1265505,MID,5.4,2025-04-19
433,Gibbs-White,Morgan,Gibbs-White,Nott'm Forest,4,3,5.4,65,1.8,4.5,125,2289,5,10,12,27,6,1,0,12,482,548.0,668.6,533.0,175.0,19.2,1512393,1396303,MID,6.5,2025-04-19
434,Hudson-Odoi,Callum,Hudson-Odoi,Nott'm Forest,4,3,1.5,52,1.0,3.7,99,2073,5,3,11,20,2,0,0,7,431,427.6,646.5,401.0,147.1,19.0,554231,739411,MID,5.2,2025-04-19
435,Mighten,Alex,Mighten,Nott'm Forest,4,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,689,4217,MID,4.5,2025-04-19
436,Murillo,Murillo,Santiago Costa dos Santos,Nott'm Forest,4,2,4.7,47,3.0,3.7,114,2748,1,0,12,38,5,0,0,16,474,772.2,195.7,147.0,111.6,24.3,999492,557106,DEF,4.7,2025-04-19
437,N.Williams,Neco,Williams,Nott'm Forest,4,2,3.2,45,2.8,3.3,95,2048,1,2,10,23,5,0,0,5,357,479.4,237.4,207.0,92.5,21.1,607620,294306,DEF,4.5,2025-04-19
438,O.Richards,Omar,Richards,Nott'm Forest,4,2,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,33,4918,DEF,4.5,2025-04-19
439,O'Brien,Lewis,O'Brien,Nott'm Forest,4,3,0.0,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,129,MID,5.0,2025-04-19
440,Omobamidele,Andrew,Omobamidele,Nott'm Forest,4,2,0.0,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1747,6672,DEF,4.2,2025-04-19
441,Panzo,Jonathan,Panzo,Nott'm Forest,4,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,138,DEF,4.0,2025-04-19
442,Sangaré,Ibrahim,Sangaré,Nott'm Forest,4,3,1.3,43,0.2,1.5,12,274,0,1,1,2,2,0,0,0,53,66.4,39.6,21.0,12.7,2.8,333178,426427,MID,4.3,2025-04-19
443,Sels,Matz,Sels,Nott'm Forest,4,1,18.0,51,3.5,4.3,139,2880,0,1,13,38,2,0,104,11,479,816.8,10.1,0.0,83.1,27.3,3129132,1300124,GKP,5.1,2025-04-19
444,Toffolo,Harry,Toffolo,Nott'm Forest,4,2,0.1,42,0.0,1.0,3,45,0,0,0,1,0,0,0,0,8,18.2,3.3,6.0,2.8,0.7,2922,7974,DEF,4.2,2025-04-19
446,Ui-jo,Hwang,Ui-jo,Nott'm Forest,4,4,0.8,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,317328,409093,FWD,4.5,2025-04-19
447,Wood,Chris,Wood,Nott'm Forest,4,4,24.0,69,0.5,5.9,176,2433,18,3,14,30,1,0,0,37,673,748.2,236.1,762.0,174.8,25.5,8555007,6596643,FWD,6.9,2025-04-19
448,Worrall,Joe,Worrall,Nott'm Forest,4,2,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71,5348,DEF,4.5,2025-04-19
449,Yates,Ryan,Yates,Nott'm Forest,4,3,0.1,48,2.2,2.1,62,1732,2,2,6,23,8,0,0,3,288,324.4,226.2,256.0,80.9,12.9,61304,67536,MID,4.8,2025-04-19
573,Milenković,Nikola,Milenković,Nott'm Forest,4,2,15.6,51,2.2,4.2,129,2790,4,2,13,37,4,0,0,2,437,651.0,85.4,313.0,104.7,25.3,2560615,808953,DEF,5.1,2025-04-19
596,Jota Silva,João Pedro,Ferreira Silva,Nott'm Forest,4,3,0.1,59,1.5,1.8,48,811,3,2,1,16,5,0,0,0,202,215.4,182.2,226.0,62.6,8.1,20799,26983,MID,5.9,2025-04-19
620,Sosa,Ramón,Sosa,Nott'm Forest,4,3,0.1,55,0.5,1.4,22,250,1,0,1,5,1,0,0,0,91,84.2,102.6,96.0,28.2,4.0,7444,7318,MID,5.5,2025-04-19
653,Morato,Felipe,Rodrigues da Silva,Nott'm Forest,4,2,0.1,45,0.2,1.6,35,740,0,0,3,10,2,0,0,2,122,175.8,9.2,22.0,20.9,7.8,15752,11155,DEF,4.5,2025-04-19
706,Abbott,Zach,Abbott,Nott'm Forest,4,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5289,2831,DEF,4.0,2025-04-19
721,Hennessey,Wayne,Hennessey,Nott'm Forest,4,1,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3793,1949,GKP,4.0,2025-04-19
747,Nuno,Nuno Herlander,Simões Espírito Santo,Nott'm Forest,4,5,2.0,11,2.5,0.0,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48.2,47440,31092,MANAGER,1.1,2025-04-19
14,Ramsdale,Aaron,Ramsdale,Southampton,20,1,1.3,44,5.0,3.2,77,2160,0,0,2,57,2,0,105,8,248,819.8,0.0,0.0,82.1,17.5,321802,314986,GKP,4.4,2025-04-19
27,Archer,Cameron,Archer,Southampton,20,4,1.2,49,1.2,1.8,51,1299,2,0,2,31,0,0,0,4,132,109.4,78.7,335.0,51.9,10.4,547960,572523,FWD,4.9,2025-04-19
188,Ugochukwu,Lesley,Ugochukwu,Southampton,20,3,0.3,44,1.5,1.5,32,1264,0,1,1,33,5,0,0,0,146,189.0,189.3,54.0,43.0,7.3,73408,78863,MID,4.4,2025-04-19
397,Fraser,Ryan,Fraser,Southampton,20,3,0.0,48,0.0,0.9,7,303,0,0,0,12,0,1,0,0,31,35.8,26.8,13.0,6.7,1.5,2623,4975,MID,4.8,2025-04-19
451,Amo-Ameyaw,Samuel,Amo-Ameyaw,Southampton,20,3,0.1,44,0.0,0.5,1,26,0,0,0,0,1,0,0,0,1,4.0,16.1,6.0,2.6,0.2,24416,29449,MID,4.4,2025-04-19
452,Aribo,Joe,Aribo,Southampton,20,3,0.1,49,0.8,2.3,70,1903,3,0,1,54,1,0,0,7,374,361.4,288.9,242.0,89.4,14.3,21273,22651,MID,4.9,2025-04-19
453,Armstrong,Adam,Armstrong,Southampton,20,4,0.5,51,0.0,2.2,45,1246,2,3,2,35,4,0,0,2,145,154.4,143.7,262.0,56.0,8.8,273688,393302,FWD,5.1,2025-04-19
454,Bazunu,Gavin,Bazunu,Southampton,20,1,0.1,43,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2973,26011,GKP,4.3,2025-04-19
455,Bednarek,Jan,Bednarek,Southampton,20,2,2.2,40,0.5,1.9,49,2171,2,0,2,52,7,0,0,2,229,673.8,76.0,71.0,82.0,12.2,641981,564033,DEF,4.0,2025-04-19
456,Bella-Kotchap,Armel,Bella-Kotchap,Southampton,20,2,0.4,39,0.0,0.5,2,329,0,0,0,13,0,0,0,0,7,64.6,2.3,4.0,7.0,0.5,60878,60916,DEF,3.9,2025-04-19
457,Bree,James,Bree,Southampton,20,2,0.3,39,0.0,1.1,15,886,0,1,0,28,0,0,0,0,64,167.4,152.1,41.0,36.0,3.8,66289,54459,DEF,3.9,2025-04-19
458,Charles,Shea,Charles,Southampton,20,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1091,7794,MID,4.5,2025-04-19
459,Edozie,Samuel,Edozie,Southampton,20,3,0.0,49,0.0,0.5,1,64,0,0,0,0,1,0,0,0,6,9.8,19.0,22.0,5.1,0.2,463,2673,MID,4.9,2025-04-19
460,Edwards,Ronnie,Edwards,Southampton,20,2,0.2,39,0.0,1.0,1,12,0,0,0,1,0,0,0,0,-1,5.0,0.1,0.0,0.5,0.3,41084,44000,DEF,3.9,2025-04-19
461,Harwood-Bellis,Taylor,Harwood-Bellis,Southampton,20,2,4.6,40,0.8,1.6,45,2389,1,0,2,58,8,0,0,2,212,621.0,187.6,225.0,103.5,11.2,833191,1338144,DEF,4.0,2025-04-19
462,Kamaldeen,Kamaldeen,Sulemana,Southampton,20,3,0.0,50,2.8,2.2,44,964,1,2,2,29,0,0,0,2,140,148.6,156.3,213.0,51.5,8.8,6580,5551,MID,5.0,2025-04-19
463,Lallana,Adam,Lallana,Southampton,20,3,0.0,50,0.0,1.2,17,352,0,2,0,8,4,0,0,1,74,81.2,82.4,21.0,18.4,3.4,3927,6624,MID,5.0,2025-04-19
464,Larios,Juan,Larios López,Southampton,20,2,0.1,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5412,10121,DEF,3.9,2025-04-19
465,Lis,Mateusz,Lis,Southampton,20,1,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,888,19675,GKP,4.0,2025-04-19
466,Lumley,Joe,Lumley,Southampton,20,1,0.4,40,0.0,2.7,8,270,0,0,0,7,0,0,13,0,22,102.2,0.0,0.0,10.2,2.0,82808,68463,GKP,4.0,2025-04-19
467,Manning,Ryan,Manning,Southampton,20,2,0.1,43,2.0,1.3,26,1192,0,1,1,30,2,0,0,0,125,247.0,375.7,58.0,68.0,6.0,4966,8831,DEF,4.3,2025-04-19
468,Mara,Sékou,Mara,Southampton,20,4,0.0,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,782,8345,FWD,5.0,2025-04-19
469,McCarthy,Alex,McCarthy,Southampton,20,1,0.1,42,0.0,2.4,12,450,0,0,0,13,0,0,24,0,32,166.4,0.0,0.0,16.7,2.9,19660,28606,GKP,4.2,2025-04-19
470,Onuachu,Paul,Onuachu,Southampton,20,4,0.3,49,2.2,2.2,48,905,4,1,1,24,3,0,0,4,147,210.4,121.3,436.0,76.2,9.8,87537,71823,FWD,4.9,2025-04-19
471,Smallbone,Will,Smallbone,Southampton,20,3,0.0,50,0.5,1.6,22,604,1,0,0,21,1,0,0,0,105,101.4,144.2,56.0,30.1,4.4,2702,6929,MID,5.0,2025-04-19
472,Stephens,Jack,Stephens,Southampton,20,2,0.3,40,0.8,1.1,15,984,0,0,1,24,2,2,0,2,51,168.2,53.4,19.0,24.1,3.8,119893,128318,DEF,4.0,2025-04-19
473,Stewart,Ross,Stewart,Southampton,20,4,1.9,44,0.5,0.8,5,166,0,0,0,6,1,0,0,0,9,6.0,8.8,9.0,2.3,1.1,821912,731518,FWD,4.4,2025-04-19
474,Sugawara,Sugawara,Yukinari,Southampton,20,2,0.1,42,0.8,1.4,42,1458,1,1,2,44,4,0,0,0,106,282.6,290.1,135.0,70.6,10.0,35657,42917,DEF,4.2,2025-04-19
475,Taylor,Charlie,Taylor,Southampton,20,2,3.4,39,0.0,0.7,5,263,0,0,0,10,1,0,0,0,16,72.6,26.5,2.0,10.2,1.3,418907,609763,DEF,3.9,2025-04-19
476,Walker-Peters,Kyle,Walker-Peters,Southampton,20,2,0.3,42,1.0,1.6,47,2648,0,2,2,72,5,0,0,3,206,464.8,383.7,201.0,104.6,11.2,50297,71400,DEF,4.2,2025-04-19
477,Wood,Nathan,Wood-Gordon,Southampton,20,2,1.1,40,0.0,1.4,13,622,0,0,1,16,2,0,0,2,42,94.8,19.4,14.0,13.0,3.2,125470,152317,DEF,4.0,2025-04-19
515,Cornet,Maxwel,Cornet,Southampton,20,3,0.0,47,0.0,0.5,1,71,0,0,0,4,1,0,0,0,12,11.6,3.5,7.0,2.2,0.2,2364,4716,MID,4.7,2025-04-19
518,Downes,Flynn,Downes,Southampton,20,3,0.0,47,0.5,1.8,37,1609,1,0,3,40,10,0,0,0,229,214.2,239.2,111.0,56.7,7.9,7771,11541,MID,4.7,2025-04-19
584,Brereton Díaz,Ben,Brereton Díaz,Southampton,20,3,0.1,48,0.0,1.3,13,446,0,0,0,10,1,0,0,0,43,21.8,63.6,81.0,16.8,2.7,22711,83089,MID,4.8,2025-04-19
608,Dibling,Tyler,Dibling,Southampton,20,3,1.4,43,1.0,2.1,60,1659,2,2,2,47,6,0,0,4,235,256.6,323.3,258.0,83.8,14.0,797728,672127,MID,4.3,2025-04-19
623,M.Fernandes,Mateus Gonçalo,Espanha Fernandes,Southampton,20,3,0.1,50,4.5,2.6,79,2410,2,3,4,58,8,0,0,7,428,446.0,527.5,346.0,132.2,15.8,23812,19259,MID,5.0,2025-04-19
693,O'Brien-Whitmarsh,Joseph,O'Brien-Whitmarsh,Southampton,20,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,828,784,MID,4.5,2025-04-19
718,Welington,Welington Damascena,Santos,Southampton,20,2,0.0,40,0.5,0.8,5,206,0,0,0,6,1,0,0,0,14,56.0,41.9,5.0,10.2,1.2,1189,757,DEF,4.0,2025-04-19
719,Kayi Sanda,Joachim,Kayi-Sanda,Southampton,20,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,646,504,DEF,4.0,2025-04-19
734,Grønbæk,Albert,Grønbæk,Southampton,20,3,0.0,49,0.0,1.5,6,141,0,0,0,3,0,0,0,0,13,15.8,11.4,9.0,3.7,1.2,1033,780,MID,4.9,2025-04-19
748,Rusk,Simon,Rusk,Southampton,20,5,0.0,5,2.5,0.0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44.0,2649,1878,MANAGER,0.5,2025-04-19
798,Jay Robinson,Jay,Robinson,Southampton,20,4,0.0,45,0.5,1.0,1,1,0,0,0,1,0,0,0,0,4,5.2,11.8,0.0,1.7,0.2,1688,123,FWD,4.5,2025-04-19
82,Solanke,Dominic,Solanke-Mitchell,Spurs,15,4,4.8,73,1.5,4.0,93,2028,7,5,4,37,0,0,0,6,339,426.2,197.1,665.0,127.3,12.7,2795437,5072569,FWD,7.3,2025-04-19
478,A.Phillips,Ashley,Phillips,Spurs,15,2,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8361,44219,DEF,4.0,2025-04-19
479,Austin,Brandon,Austin,Spurs,15,1,0.4,40,0.0,1.0,1,90,0,0,0,2,0,0,2,0,7,20.0,0.0,0.0,2.0,0.2,40588,44689,GKP,4.0,2025-04-19
480,Bentancur,Rodrigo,Bentancur,Spurs,15,3,0.1,49,1.0,2.0,45,1424,2,0,3,21,7,0,0,1,266,298.6,190.5,161.0,65.3,9.2,24223,41074,MID,4.9,2025-04-19
481,Bergvall,Lucas,Bergvall,Spurs,15,3,1.0,44,1.5,1.6,41,1101,0,2,3,20,3,0,0,0,203,219.0,214.4,93.0,52.4,9.3,252424,246180,MID,4.4,2025-04-19
482,Bissouma,Yves,Bissouma,Spurs,15,3,0.2,48,0.2,1.9,45,1200,2,0,3,22,7,0,0,4,243,253.4,130.7,58.0,44.5,9.4,94614,98228,MID,4.8,2025-04-19
483,Bryan,Bryan,Gil Salvatierra,Spurs,15,3,0.0,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,153,MID,5.0,2025-04-19
484,Davies,Ben,Davies,Spurs,15,2,0.2,43,0.2,2.3,25,900,0,0,3,14,3,0,0,0,132,229.6,34.1,44.0,30.9,5.8,19031,31232,DEF,4.3,2025-04-19
485,Devine,Alfie,Devine,Spurs,15,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4716,12878,MID,4.5,2025-04-19
486,Dragusin,Radu,Drăgușin,Spurs,15,2,0.2,43,0.0,1.5,24,1250,0,0,2,29,1,0,0,0,96,256.4,58.1,47.0,36.2,5.6,56089,69783,DEF,4.3,2025-04-19
487,E.Royal,Emerson,Leite de Souza Junior,Spurs,15,2,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2704,DEF,4.5,2025-04-19
488,Forster,Fraser,Forster,Spurs,15,1,0.3,43,0.0,2.7,19,630,0,0,1,15,0,0,29,0,64,221.0,0.0,0.0,22.2,4.4,104960,103898,GKP,4.3,2025-04-19
489,Gray,Archie,Gray,Spurs,15,3,0.2,46,0.8,1.6,37,1345,0,0,2,29,0,0,0,0,220,217.2,50.2,13.0,28.1,8.0,40354,50534,MID,4.6,2025-04-19
490,Højbjerg,Pierre-Emile,Højbjerg,Spurs,15,3,0.0,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,532,MID,5.0,2025-04-19
491,Johnson,Brennan,Johnson,Spurs,15,3,2.5,62,5.8,4.5,131,1965,11,6,2,29,5,0,0,13,450,559.0,292.8,745.0,159.1,21.1,2230966,2094711,MID,6.2,2025-04-19
492,Kulusevski,Dejan,Kulusevski,Spurs,15,3,2.3,62,0.2,4.0,111,2167,7,4,6,36,3,0,0,9,409,586.6,813.6,687.0,208.5,17.9,1480454,1543552,MID,6.2,2025-04-19
493,Lo Celso,Giovani,Lo Celso,Spurs,15,3,0.0,49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2052,10719,MID,4.9,2025-04-19
494,Maddison,James,Maddison,Spurs,15,3,4.3,74,2.8,4.3,129,1754,9,7,6,29,6,0,0,15,574,660.0,672.5,493.0,182.3,17.4,2390675,2522379,MID,7.4,2025-04-19
495,Pedro Porro,Pedro,Porro,Spurs,15,2,17.6,53,0.2,3.1,94,2369,2,5,6,39,4,0,0,5,424,705.0,785.3,188.0,168.0,17.7,2885914,4527578,DEF,5.3,2025-04-19
496,Reguilón,Sergio,Reguilón,Spurs,15,2,0.2,41,0.0,0.3,1,121,0,0,0,1,2,0,0,0,17,20.8,20.2,11.0,5.2,0.2,15021,33571,DEF,4.1,2025-04-19
497,Richarlison,Richarlison,de Andrade,Spurs,15,4,0.4,68,1.2,2.5,25,290,3,1,1,3,1,0,0,0,117,150.8,55.1,153.0,35.8,3.7,71256,157701,FWD,6.8,2025-04-19
498,Romero,Cristian,Romero,Spurs,15,2,3.5,49,1.5,2.9,50,1371,1,1,3,20,2,0,0,3,244,338.4,111.5,226.0,67.8,10.2,968153,1284188,DEF,4.9,2025-04-19
499,P.M.Sarr,Pape Matar,Sarr,Spurs,15,3,0.2,47,0.5,2.1,62,1499,3,2,2,31,6,0,0,4,317,351.2,232.5,191.0,77.0,13.2,59520,69406,MID,4.7,2025-04-19
500,Scarlett,Dane,Scarlett,Spurs,15,4,0.9,44,0.0,2.0,6,31,0,1,0,1,0,0,0,0,20,24.4,11.0,17.0,5.2,1.4,140747,79036,FWD,4.4,2025-04-19
502,Solomon,Manor,Solomon,Spurs,15,3,0.0,54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,480,5487,MID,5.4,2025-04-19
503,Son,Son,Heung-min,Spurs,15,3,4.6,98,0.8,4.5,126,2001,7,10,4,33,1,0,0,12,540,628.6,729.9,688.0,204.7,12.9,2133179,2722821,MID,9.8,2025-04-19
504,Spence,Djed,Spence,Spurs,15,2,0.9,44,1.0,2.4,46,1333,1,2,3,25,2,1,0,6,225,363.8,197.9,90.0,65.3,10.5,167684,75636,DEF,4.4,2025-04-19
505,Udogie,Destiny,Udogie,Spurs,15,2,1.5,48,0.5,2.0,45,1743,0,1,2,26,2,0,0,0,250,332.2,244.3,130.0,70.8,9.4,338394,592144,DEF,4.8,2025-04-19
506,Van de Ven,Micky,van de Ven,Spurs,15,2,2.4,45,0.5,2.8,31,904,0,2,2,13,4,0,0,2,136,185.8,37.5,57.0,28.1,6.9,1054297,1520260,DEF,4.5,2025-04-19
